"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Neu1",-2.38599490967801,3.11971661532078,-4.79937023520366,0.00063998906188356,0.00523189175030586,-0.15667274652602
"Dgat1",-2.46992956988708,2.70578464149271,-4.77692644033723,0.00066266157057054,0.00537297346597234,-0.156967142173497
"Zfp583",5.56164585130432,-0.650324546955438,4.92553455082762,0.000526939436885287,0.00450014917451459,-0.157727980160059
"Bmf",-4.58004241698825,1.10278650276331,-4.74109630725687,0.000700636787486797,0.00560886261146749,-0.160358604638769
"1700034P13Rik",-6.75675601293218,-2.05867520650189,-5.06429752769869,0.000426636398448613,0.00380901853936255,-0.162277713256474
"Dnal1",5.68980820695767,-0.466637694877867,4.90740428176838,0.00054178931216996,0.00460057281458746,-0.164345341167417
"Adap2",-8.49203044447212,-3.49176310470177,-5.09205863843468,0.000409124191886179,0.00368583221380208,-0.16468647326261
"Rin2",-2.18719259035081,3.09421375389665,-4.78407750855936,0.00065534669048616,0.00532609763508214,-0.168660477302568
"5330416C01Rik",-7.62645938865343,-1.5666475062316,-4.8931986983633,0.000553734560957466,0.00467343895554138,-0.169150389962805
"Kcnj2",-2.03043805306491,2.67007746671849,-4.79128890102413,0.00064805663012039,0.00527920408852568,-0.172936647692138
"Grtp1",-8.45456015363431,-3.26394810194917,-5.08777919121521,0.000411773165658157,0.00370649210625688,-0.176078627864404
"Acta1",-7.37056086819277,-4.65812073802292,-5.2276025668139,0.000333938963920012,0.00314017153888322,-0.179132639869785
"Rps2-ps9",-7.37056086819277,-4.65812073802292,-5.2276025668139,0.000333938963920012,0.00314017153888322,-0.179132639869785
"Plaur",-3.52806675086429,2.39788415520224,-4.70069882591771,0.00074623151734703,0.00588568219473029,-0.182323707796838
"H2-Q7",2.92586691758314,4.81728434689321,4.70549449092663,0.000740658385667198,0.00585502254951937,-0.18710456069079
"AI854703",5.61211185671631,-0.680244496014455,4.88670241431367,0.000559289952202562,0.00470820398192651,-0.191389404087162
"S1pr5",-6.89116452888736,-1.57526219666126,-4.97889764866566,0.000485684082564783,0.00420818499479624,-0.191582188676474
"Elovl6",3.05673998669151,4.3210690726838,4.68098987653926,0.000769605605715556,0.00602896301199276,-0.197641403340389
"4933440M02Rik",-7.86501565036423,-4.02374298697576,-5.14304061418892,0.000378923288749351,0.00346924582203822,-0.198420783501433
"Bcorl1",-2.10159040213471,4.0582075352868,-4.9525866846931,0.000505579367157138,0.00434981950983503,-0.198616416206176
"Snora69",-7.78884052936201,-4.44374758746274,-5.1255159386884,0.000389028172043198,0.00353998648429526,-0.198639536365227
"Tdgf1-ps2",-7.72393655507821,-4.47012460144886,-5.13062033119231,0.000386055685622278,0.00352167492511096,-0.202888981070015
"ENSMUSG00000095260",-3.22186754431096,7.74169021803663,-5.41845313746669,0.000252014325100208,0.00250014958655822,-0.204771048714936
"Tnik",2.25878763684628,4.79855620108914,4.74871474319958,0.000692373641297931,0.00555856062084116,-0.207227566114227
"Ctla2b",5.61460708533883,1.70488266962551,4.83206775885507,0.000608417172061158,0.00503224019072386,-0.209074672914613
"Bmx",-3.1536027712949,1.97371698952855,-4.68239118938012,0.00076791840196054,0.0060225380730349,-0.210029803047268
"Maml3",2.9237358828653,4.42968002718112,4.67841418808957,0.000772717008714969,0.00603959121936768,-0.210173895108924
"Zfp750",-7.66983700375735,-4.49199869032857,-5.13042187242769,0.00038617080352618,0.00352167492511096,-0.210790527515806
"Gm13899",-7.34492189473252,-4.11594206478527,-5.08673498705569,0.000412422289781568,0.00371073215650618,-0.212365662233871
"H2-Q6",2.0881974375562,5.43681462238943,4.76298510393546,0.000677171948892361,0.00546510808327615,-0.213091994111107
"Tlr4",-2.3158276932102,3.53673805500902,-4.78517200894506,0.00065423468382268,0.00531948801999307,-0.213493363181108
"Gbx2",5.66577637293747,-0.75243473383059,4.86432997037089,0.000578878681058836,0.00483667760862231,-0.214653821355936
"Hus1b",-6.70853278530184,-1.10598952568611,-4.91979910655066,0.000531589895141894,0.00453058087319705,-0.215897415256421
"Timm23",2.4306375554424,4.76754504478216,4.73976540708841,0.000702090991973108,0.00561834565696452,-0.216510800678539
"Hdx",5.56716931069983,-0.535547016970691,4.87521538859702,0.000569258382729833,0.00477009534191884,-0.21713112054387
"ENSMUSG00000074873",-3.01807578547702,2.49786791108132,-4.71369200609257,0.000731233604050333,0.00579150355043741,-0.220933701121226
"H2-Eb1",-2.58739590846618,3.4136903848509,-4.75692369666011,0.000683585330253774,0.0055040769365642,-0.227523933226654
"Gvin-ps6",3.03032074710307,5.93225175877812,4.73361708889645,0.000708850515926455,0.00565939733750018,-0.227822080361928
"ENSMUSG00000074564",-8.09011049966956,-3.95616320850009,-5.05850864030249,0.000430387512311926,0.00383593455156369,-0.230435266742063
"Prss50",5.40872403619859,-3.03097627670196,4.84052836286593,0.000600519487700208,0.0049775756104602,-0.232520470920927
"ENSMUSG00000065820",-4.95388758776973,5.22572949542867,-5.08146331593881,0.000415716043073809,0.00373070237104739,-0.232776022840744
"ENSMUSG00000094812",-3.21658023665609,7.74391457625334,-5.39690467201912,0.00026008453199211,0.00255884866744646,-0.23884308724122
"Abtb2",-3.80029180526481,1.4902511610381,-4.65390724008774,0.000802995106145942,0.00621806466810447,-0.239335401918129
"ENSMUSG00000090187",-5.728201246691,-0.22956551941294,-4.64740529489143,0.000811236946674171,0.00627023571765444,-0.241718731465294
"Samd7",-7.6152450197766,-4.2706979134579,-5.11385804756705,0.000395908655719024,0.00359005420708139,-0.242095135075103
"Ibsp",-7.31635338394581,-1.56415838843802,-4.8924139142095,0.000554402562095414,0.00467616931058595,-0.243311310705134
"Bambi",5.73899693671641,0.449276444700842,4.81255534995916,0.00062705391849552,0.00515649153654683,-0.245502142193928
"D130043K22Rik",-7.38604858289992,-4.66773998766563,-5.15664206262567,0.000371273069604526,0.00341119410247757,-0.248984995671081
"Prickle1",5.71124288567889,-0.196440275302672,4.82125366652366,0.000618672326861486,0.00510535803728283,-0.250290785786482
"A530064D06Rik",-5.40533589403471,0.455690629860988,-4.72589716215642,0.000717435542003891,0.00570825575573772,-0.250691895415702
"Lilra6",-7.07071826754188,-0.383279311666674,-4.85346586713844,0.000588652140395198,0.00489814787147709,-0.252251791021108
"Exoc3l2",5.73454008767685,-0.928683512883789,4.83945637887566,0.000601514109862213,0.00498047583486133,-0.253730815502221
"Thsd7b",-8.25038715642428,-3.66517628292762,-5.02631298750541,0.000451899217509714,0.00397999826477913,-0.254198041588564
"Treml4",-8.20733890856782,-1.76559275266528,-4.84346387119209,0.000597804736172196,0.0049590187469571,-0.25604492563994
"Zscan18",5.7457380385817,-0.259581801277793,4.82366407737059,0.000616370745180042,0.00508872170683903,-0.260954845655682
"Trem1",-2.97162985118051,2.61878916313927,-4.65433751080237,0.000802452827976688,0.00621617547560529,-0.264871535026604
"Tbxa2r",5.48105718850653,-0.903306470167299,4.83071938991376,0.000609685961837811,0.0050395224406094,-0.266971265061968
"Gm16534",-6.66994972774692,-1.84916068349383,-4.99057611233573,0.000477121147112777,0.00414605940931445,-0.267349476508086
"A930001A20Rik",-7.4870268470039,-4.64747965768548,-5.12816503965128,0.000387482471635581,0.00352900338459014,-0.268614070118915
"Acbd4",-2.57573934749566,2.12031564609145,-4.67526780087454,0.0007765358666236,0.00605593352870605,-0.269016410485407
"Zfp326",2.71610437592653,4.49938824197648,4.65087160650586,0.000806831994707299,0.00624081852476269,-0.26948620568969
"Cxadr",-6.01963929081223,-0.367673938174639,-4.85405564790729,0.000588117103133212,0.00489814787147709,-0.271381700976386
"Dqx1",-6.69190995244877,-0.668789327932654,-4.73319024520675,0.000709322341595764,0.00566099538650806,-0.276187486976713
"4930581F22Rik",-2.32842206751851,3.32109572861155,-4.76775871996584,0.000672165980267809,0.00543734266180924,-0.27626135014606
"Cyp2j6",5.42746783374363,1.27349489728355,4.78547587526703,0.00065392631170829,0.00531948801999307,-0.276486257572255
"Gm16132",-7.29036154764774,-4.68821611229655,-5.13186673955806,0.000385333528276269,0.0035202016932139,-0.279570781765933
"Gm29560",-7.29036154764774,-4.68821611229655,-5.13186673955806,0.000385333528276269,0.0035202016932139,-0.279570781765933
"Mapk8ip2",-7.45985800634614,-4.65523675534165,-5.11392331008812,0.000395869779668646,0.00359005420708139,-0.284931895094654
"4930550C14Rik",-8.03749274590525,-0.788816161746054,-4.80337780143549,0.000636027837768645,0.00521282151276319,-0.286825994454975
"Tecta",-8.09652219977766,-2.06195687930337,-4.85485538344267,0.000587392422268572,0.00489407568781788,-0.29589463888489
"Or6k2",-6.66251174407026,-3.93568708386917,-5.00631332899541,0.000465834889747859,0.004076886783942,-0.297040822519946
"Gm17233",-7.51509673784906,-3.0218285742215,-5.06638729812577,0.000425290804809613,0.00380189180206895,-0.297759303558593
"Snora44",-8.54122727259908,1.99482733679153,-4.61126072317901,0.000858712949154872,0.00653537634568634,-0.298678794153414
"Natd1",-2.66888446879106,2.05329419994816,-4.63380130592282,0.000828771894986812,0.00636797520196726,-0.304187583944123
"Sirpb1b",-7.60792460379527,-2.45001313998707,-5.04018938491326,0.000442490796547014,0.00391533894626186,-0.304878470604934
"2600006K01Rik",-7.58237695553762,-1.62339118084357,-4.75990973406671,0.000680417901952823,0.00548281061132751,-0.305278541991728
"Gm13341",-4.89384256343594,-0.861267336764638,-4.67867174819467,0.000772405281324958,0.00603959121936768,-0.306889594395139
"B130034C11Rik",5.43253489434133,-1.1073752576183,4.79213976054363,0.000647202169633802,0.00527430536207632,-0.312365858213976
"Fbln5",-7.61229427324163,-4.17840049745429,-5.04747141433141,0.000437636911386642,0.00388650254295394,-0.317403085814568
"Odad3",-7.94322420191481,-3.88765177565411,-5.01147677446335,0.000462193864667265,0.00405160611023737,-0.318347668433409
"Arhgap6",5.71618517419319,3.03977130759043,4.67907574025131,0.000771916593804212,0.00603959121936768,-0.32005699309758
"Ighv1-18",-7.27813801818092,-4.65667442284425,-5.06898414736634,0.00042362498600123,0.0037918803515007,-0.328358458958768
"Tbx15",-7.66733053936519,-4.60731164110151,-5.05071810116446,0.000435491071018349,0.00387148589500015,-0.328843916723912
"Zfp641",-7.35318332818397,-4.61996978330706,-5.05373361746869,0.000433508029411944,0.00385714787228271,-0.330259134366037
"Gpt2",5.90199313040222,-0.556304288238733,4.76691123737999,0.000673051845308066,0.00544060576743368,-0.335576895604135
"Tpm3-rs7",2.03299838667859,5.06599872075559,4.73053355411937,0.000712266483034037,0.00567704358174181,-0.337771655967473
"Gpr137c",-8.10164364439388,-1.89225540350353,-4.98809255987812,0.000478928637643659,0.00415829789634107,-0.338612572194721
"Slc35e4",5.61932655452518,-0.63500023667945,4.77120413415447,0.00066857721321243,0.00541251436244002,-0.338912795596218
"Bbs5",5.51595098141408,-0.774321551882221,4.76147184650197,0.000678767089685878,0.00547162422238852,-0.339567631914663
"ENSMUSG00000045999",-2.20947291489934,8.62598513074713,-5.45621359751182,0.000238509559352159,0.0023979617743519,-0.343071637478339
"Myo15a",-7.00092149500719,-0.281500332906496,-4.75524990450263,0.000685367622020979,0.00551629606321868,-0.344576885018021
"Gm37745",5.83531241387496,-0.596293651429188,4.75425743235275,0.000686426751161538,0.00551629797173318,-0.349666873695009
"Gm37943",5.6972984992199,-0.717861828461908,4.74889835125333,0.000692175772809011,0.00555856062084116,-0.353776733123419
"Dctd",2.85725340784257,4.32057736129699,4.5771560481629,0.000906206246898762,0.0068245485265184,-0.361508605074706
"Gm10269",5.57144800427356,-1.18167530558485,4.74361419084435,0.000697894341183173,0.00559399245887133,-0.361532138047134
"Ttyh1",-7.95269216000649,-3.39662133786162,-4.98498935285836,0.00048119732500158,0.0041744544370638,-0.361988916712847
"Hsd11b1",-6.42485039489318,0.975524426534263,-4.62785572611333,0.000836560848119022,0.00640420828549014,-0.362233004030146
"Adgrf5",-8.6514699004524,-3.42608726367768,-4.90614446623363,0.000542837544670667,0.00460572017746228,-0.362685957999684
"Cfb",-7.18403370445494,-4.71332172276881,-5.05327217045065,0.00043381086005636,0.00385819492183288,-0.362922002029073
"Col20a1",-7.56923730679822,-4.19105863965984,-5.004328310042,0.000467242728396138,0.00408406206976457,-0.364077482313575
"Clec4a1",-7.29342034644597,-0.358857507680291,-4.71098345529597,0.000734333545422245,0.00581163783498243,-0.364801907621756
"Kifc5b",-2.01637374628,3.62499706308449,-4.81186833623202,0.000627721022361281,0.0051586325729705,-0.366190237041136
"Acsl3",2.03379392104525,5.18639850846732,4.67668150532946,0.000774817551235595,0.00604656045074644,-0.37565709666882
"Pbx3",-2.35650379135542,3.2020178224668,-4.67831453683269,0.00077283765324456,0.00603959121936768,-0.382824860275401
"Pdgfrb",6.32528102299649,2.82721961838519,4.64656515682201,0.000812308407262064,0.00627618931795584,-0.393298167666894
"Arl4aos",-7.24689022591388,-4.66251262584741,-5.00145978184707,0.000469285166814784,0.00409332955466156,-0.395544501755926
"Naprt",-3.88099589742556,1.30751524118423,-4.55334891252417,0.000940998169878985,0.00703852874241892,-0.396778289275021
"Gm22973",-5.82041668008737,4.04166155549136,-4.83974433474898,0.000601246763530873,0.00498047583486133,-0.397333536003969
"Evi2a",-2.00657770519312,3.67700924379453,-4.68180942057921,0.000768618385884554,0.006023493766477,-0.401621592563001
"Map3k15",-3.05401279977481,1.45854910215331,-4.53592737624891,0.000967349946900229,0.00719658628829238,-0.407812822674606
"B9d2",5.51062581888149,1.18129859890425,4.66138598148146,0.000793624403788117,0.00616152955519254,-0.41054567828686
"Cd69",6.4541774148231,4.59394052603183,4.56590772777205,0.000922472269242136,0.00692202994111186,-0.412128111954016
"Fam171a2",5.54193329582432,-0.805937250258603,4.71122150307403,0.000734060542916626,0.00581163783498243,-0.41231025670952
"Fzd6",5.52313644803446,1.70967826565396,4.65744737103851,0.000798544904208751,0.00619511493443855,-0.412552776330718
"Clnk",6.06757403034053,-0.00788099689815784,4.68959792797653,0.000759302935628538,0.0059639481992565,-0.413974394118429
"Ighv9-1",-7.13041635782371,-4.72935760864536,-5.00048757655693,0.000469979541813895,0.0040953121547155,-0.419019676972835
"Ccdc166",5.31935897236444,0.456225208023159,4.66430059183842,0.000790003824204681,0.00614257451073774,-0.419941952338789
"Gpd1",-3.84397902091786,0.602582178033374,-4.53075762203621,0.000975318671707235,0.00723778151034023,-0.422508076977309
"Zfp428",5.86662811038208,-1.17720712268802,4.67804466357426,0.000773164480018607,0.00603959121936768,-0.427928343420328
"Ikzf3",-7.92368120005324,-0.533385219956198,-4.7316999447282,0.00071097230143288,0.00566982044288494,-0.4284625559486
"Slc29a2",5.34658101048114,-1.08916133984592,4.69469860444469,0.000753267020768053,0.00592547307616636,-0.428596005686837
"Artn",-7.95651894449105,-3.56302267232354,-4.89873523567387,0.000549046093012189,0.00464697053352745,-0.429424495520462
"Rufy4",5.17241602124999,-0.54748243305568,4.67394683207832,0.000778145106106928,0.00606621313919049,-0.431363882410552
"Smo",3.18013835757014,4.21241748125655,4.52436033833665,0.000985275512360319,0.00729089883755836,-0.434459653054796
"Gm9949",-5.02124507524462,-0.291919762638044,-4.64093233428561,0.000819530903268841,0.0063094504593765,-0.438009319672491
"Gm7399",-4.74648131300918,-1.66046025148836,-4.56998215513484,0.000916544984319452,0.00688995829121527,-0.439694420046329
"E230016K23Rik",-7.10420825940939,-3.8315804982237,-4.89471633298303,0.000552445184056331,0.0046644460070364,-0.439811852482212
"Col14a1",-4.34529985997854,0.275520333685582,-4.53776512563279,0.000964533791528501,0.00718062870699539,-0.441386794776082
"Map1b",-7.52399659832953,-2.83691099786187,-4.9485219288908,0.000508729308518093,0.00436790330898229,-0.442180484754212
"9130008F23Rik",5.77280481347462,-0.459728108267729,4.66292452983056,0.000791711011666571,0.00615339276896229,-0.447976692386374
"Tmem154",-2.56966640497253,3.06827872842043,-4.58305378982208,0.000897798879540259,0.00677266832465661,-0.449418127669431
"Thbs2",5.32343661141368,-1.30914882657305,4.67649516471585,0.00077504381245531,0.00604656045074644,-0.449889487723502
"Zfp973",6.18652055329723,0.200530097803049,4.64061179373185,0.000819943941068795,0.0063094504593765,-0.452545793458493
"Pram1",-7.08429559610262,0.745109071513208,-4.58309167192177,0.000897745144690596,0.00677266832465661,-0.456876306768129
"Jag1",-7.37962471976623,-2.3266793808856,-4.94444181965087,0.00051191209849946,0.00438619420581075,-0.459592295264028
"9030619P08Rik",6.7933783954343,0.628761721717336,4.63319907898501,0.000829557337792349,0.00636931311898193,-0.461696620853276
"Gm21451",-7.60364903708258,-4.50088465941731,-4.88026148329427,0.000564856382771898,0.00474233573900113,-0.462494049734313
"Gm38140",-4.03255049749658,0.875259223170081,-4.49685591173388,0.0010293213256218,0.00755614872778249,-0.464001525844155
"Gm8194",-7.51945617314797,-4.53529313899521,-4.88657844527557,0.000559396538994312,0.00470820398192651,-0.467142428567145
"Cerkl",-2.02481227599758,2.78831424465064,-4.61399649487317,0.000855018822075335,0.00651916656216825,-0.470047383659604
"Gpc3",6.48223270179414,-1.03499773086511,4.64143495433884,0.000818883686569434,0.00630828031820106,-0.470272857662087
"Pecam1",2.12834142209582,4.8972877532792,4.59282910520311,0.000884044817776706,0.00669880942284764,-0.478990734671171
"Dram1",-2.5669250921721,2.79047180564411,-4.62814770812767,0.000836176539436984,0.00640361879044023,-0.483174712185979
"Nlrp12",-6.9306031833276,-0.846774079195968,-4.66708512868424,0.00078656113054518,0.00611808915203451,-0.485524975353719
"Trim30b",-3.40791953230737,2.5675213628229,-4.47836915744055,0.00106008955575536,0.00774549304447058,-0.495878267447755
"Snx32",-3.24834557199076,1.18574448976521,-4.46976382662365,0.00107474104633892,0.00781691236426189,-0.496963266740174
"Tgtp1",6.47672574062584,2.65270913228426,4.58605886403358,0.000893546785663928,0.00675361912211278,-0.49764967532667
"Nckap5l",5.69719104292408,-0.910123610582702,4.63350650293734,0.00082915628783558,0.00636858043712415,-0.498605114057921
"Fbrsl1",-2.35791780666297,2.56140474917044,-4.52690271216609,0.000981305738883045,0.00726843163652519,-0.502045588912137
"Oas1b",-7.09093551253285,0.546490338383719,-4.54293556255027,0.000956656955105911,0.00713486672530314,-0.50208342737812
"Gpr182",-7.044073163052,-4.28455662676011,-4.8532794031709,0.000588821404071893,0.00489814787147709,-0.503062604565147
"Sult1a1",-6.57377238254846,-0.261749332021354,-4.69578043075629,0.000751993370072742,0.00591768800814796,-0.503497768597764
"Amotl2",-5.03934416221587,0.327756963683158,-4.53487406745148,0.000968967940498801,0.00719889617699004,-0.504625241546973
"Slamf9",-7.05019592844143,-4.759452982919,-4.91916941421299,0.000532103113167572,0.00453124833354551,-0.507145536330335
"Ass1",2.60685885847643,4.43490184685308,4.5246933874443,0.000984754512067794,0.00728963215718248,-0.508063719486363
"Snord15b",-5.34458928306086,5.204025223381,-4.87032172263591,0.000573562160467263,0.00479610284904367,-0.509149204527435
"Glt1d1",-8.79076908850637,-3.1205779848471,-4.73802447412791,0.000703998041111103,0.00562928287823222,-0.509356252982474
"Pcdhgb4",5.5470670701403,-0.599008961618702,4.61778141038761,0.000849935685475339,0.0064875310673755,-0.510802489387553
"Rad9b",5.84100384281451,0.258980728670601,4.59719695923277,0.000877971248559801,0.00665762914027989,-0.515805297640323
"Gm22357",-7.85450015841009,-2.95806527663884,-4.79526334190563,0.000644075583976917,0.00525293425397691,-0.518369168803087
"Gm37335",-7.45071135253292,-4.24765563290171,-4.86627272242136,0.000577149164600143,0.00482416136860721,-0.519563143357299
"Map7",2.41704425150647,4.89363498474446,4.51138645777958,0.00100579897670314,0.00741118779227018,-0.521129114302813
"Etohd2",-3.14587885919552,2.04905175170725,-4.46043208933978,0.00109087082241288,0.00789838992266836,-0.523745933982475
"Rasa4",3.06903163674019,3.6217297699562,4.45234973264921,0.00110504724071919,0.00797332908660198,-0.52474446797274
"Ciart",5.5247617360435,-0.675075234190349,4.61149720111467,0.000858392967060454,0.00653532796770396,-0.529304981328505
"Ighv1-80",-7.01669945308303,-3.49797626575474,-4.89566201549212,0.000551643345905109,0.00465956385973679,-0.529740976262404
"Gm29397",5.39004895656433,-1.04660995225313,4.6062015497184,0.000865588864819894,0.00657775934511426,-0.53069377788138
"Glcci1",-6.76667259728099,0.257632555138733,-4.58289989679191,0.000898017208034658,0.00677266832465661,-0.531036678564063
"Tenm4",-9.15306999377989,-2.90010943693521,-4.70027763632251,0.000746723103986287,0.00588620519565788,-0.532243190462502
"Ifi203-ps",-7.71598014617435,-0.820512451603587,-4.64602387458255,0.000812999517571459,0.00627920086996073,-0.536523844467241
"Cd200r3",-7.89331290392532,-0.987070253362928,-4.58472549758141,0.000895430830708998,0.00676295311718525,-0.539863897044571
"Slc18a2",2.9984463893842,4.02668838170857,4.44912943358163,0.00111074959640652,0.00800615707018991,-0.540851623379752
"Gm2042",-7.08748044696274,-4.76279260845842,-4.88277448629748,0.00056267761991815,0.00473024847108061,-0.543701838606634
"C030034L19Rik",6.19910060036368,1.06298862234618,4.55019271987046,0.000945715438502436,0.00706590832108776,-0.553649223307098
"Siglecg",-2.98141733938071,2.11381806793569,-4.45448271276736,0.0011012872471508,0.00795446227248816,-0.553881838385544
"Gemin4",6.63372348508758,2.37266710687809,4.53006161292114,0.000976396787211189,0.0072432026528682,-0.55419554525243
"Vit",5.45937504929698,-1.76689066939994,4.58528563643289,0.000894638844824815,0.00675942140988379,-0.555006000973012
"Gcnt4",5.54712249739251,-1.79335535499588,4.59011296791772,0.000887844010140786,0.00671782624666438,-0.556090430252399
"Mdga1",3.5651542186143,3.67016967528139,4.42818192248884,0.00114860738430493,0.00821368588680375,-0.557733196534315
"Abcb1b",3.4522313353501,4.158763557522,4.42894206060041,0.00114721010552217,0.00820901017708052,-0.560088121977578
"Gstt1",-5.05387083462057,-0.184882019856024,-4.55214791197669,0.000942790260578839,0.00704657942967785,-0.561091202212899
"Gm4724",5.69217600303578,-0.887453409210226,4.57098091357512,0.000915098181964723,0.00688325945665331,-0.56267121667199
"Gm28512",-4.78432400037436,0.355615895793667,-4.4734685569399,0.00106840735360249,0.00778171004347034,-0.563208502538648
"Rsl24d1",2.1058669877101,6.06673875010645,4.71924356858716,0.000724923014463676,0.0057568390912325,-0.563618954167949
"Spib",-8.01684270923924,-3.70640017602983,-4.76170622561546,0.000678519768071278,0.00547162422238852,-0.565745213850264
"Zfp3",5.74328103063973,-0.596953561904973,4.57082523364822,0.000915323541337284,0.00688325945665331,-0.569588465634685
"9330160F10Rik",-2.63313788997728,1.76715235207701,-4.46052021434751,0.00109071731198805,0.00789838992266836,-0.577722234884378
"Gata2",2.31307836557245,4.6087371050388,4.51666378776199,0.000997396849010172,0.00736061671265941,-0.578100551682494
"Cd209f",-7.57029649227613,-4.64747965768548,-4.80955516516564,0.000629972689443182,0.00517436771880844,-0.580637222390047
"Zfp968",6.33984943833326,-0.449771673804635,4.54098687624635,0.000959617656727354,0.0071518285875839,-0.585589104986822
"Gnb4",2.92667733987139,3.91381482021159,4.43287127755816,0.00114001594721824,0.00817469109020432,-0.58697514293175
"Taco1os",-7.65468361202414,-4.04714032200546,-4.78114026252568,0.000658340820846146,0.00534001791545037,-0.587266649282554
"Dmpk",-7.2303653973545,-1.97626703045524,-4.63266649440977,0.000830252606273479,0.00636995722000248,-0.590352904658356
"Nscme3l",-7.25454431419181,-2.86027301726431,-4.8117773825263,0.000627809396537729,0.0051586325729705,-0.590526042904707
"Pde4b",3.44044698682416,5.67447240379571,4.46406383041442,0.00108456329191756,0.00786540915539633,-0.590676695189663
"Ly6g",-8.26721786679493,0.438099499533763,-4.53927174145356,0.000962231516135448,0.00716739995946035,-0.596469721707844
"Fgfr2",-7.51619884887056,-4.66251262584741,-4.79720815901371,0.000642136979701082,0.005243279930647,-0.597820919735278
"Rrad",5.28475772952993,-0.285376554504679,4.54810595467352,0.000948848033166782,0.00708423336264042,-0.601856938944874
"Gm15657",5.48880238266506,-1.39644313942183,4.54260965331266,0.000957151447459069,0.00713600066624404,-0.604577510074872
"Dnmt3b",2.75384951255766,4.32590881358214,4.41986968035488,0.0011640043719339,0.00829532253842635,-0.605137617108321
"Apoc2",-8.68583561983073,-3.23488958415313,-4.67192295917898,0.00078061748497911,0.00607853318053514,-0.605558687057735
"D030055H07Rik",-6.37226422683941,-3.72233576400371,-4.68302745947974,0.000767153613781645,0.00601880534788476,-0.61055861604311
"Tmem106a",-3.75627624544753,1.02863824498517,-4.39387199224017,0.00121357934453519,0.00857530226565758,-0.61805254295084
"Tsr2",3.13796319185162,3.5904091203387,4.37995900692727,0.0012410185441795,0.00871892934039531,-0.628578174647411
"Gm2061",-6.98665339845125,-4.75835000312491,-4.79493565287953,0.000644402835877726,0.00525354706338813,-0.62919767172782
"Zkscan7",5.58511359619623,-0.550680613610382,4.52675127088198,0.000981541732660614,0.00726843163652519,-0.633127567703895
"Dcaf12l1",5.40349314425445,-0.330326888712191,4.52913759924867,0.000977830023871636,0.00725125339410575,-0.633273794217381
"ENSMUSG00000096659",-3.66580451876076,9.07638528107672,-5.2941108728133,0.000302560324125099,0.00289873656741095,-0.637130653379137
"Nyap1",-6.44567941860225,-2.19999250585616,-4.61703128037381,0.00085094056675672,0.00649282296963623,-0.637598340613779
"ENSMUSG00000095280",-9.67075456120008,2.07648987133998,-4.38011063227173,0.00124071601435329,0.00871892934039531,-0.638012855637682
"Arg2",-6.98665339845125,-2.78998834684747,-4.78262779227946,0.000656822676640724,0.00533393255488675,-0.641482622656913
"9530052C20Rik",-6.4760490633156,-0.027733294930518,-4.491872147064,0.00103752216739655,0.00760460320935957,-0.643088483235334
"ENSMUSG00000104300",7.21214853162124,-0.0502911026667258,4.48640049183932,0.00104660523257474,0.00766130345528452,-0.644532910488715
"Ighv1-54",-7.44237801626716,-2.59851111586172,-4.7192452321424,0.000724921132120291,0.0057568390912325,-0.648477218999809
"Gm26930",5.45847696758117,-0.162943666921095,4.48475798787896,0.00104934815571661,0.00767777979944615,-0.652401498068416
"Tesk2",-2.67726860585666,2.5555174473896,-4.43051405811759,0.00114432615114127,0.00819739471464021,-0.652419856193292
"Kcnd1",-6.64745848532711,0.583799868552224,-4.41247248820762,0.00117788920780275,0.00835711791358317,-0.653418889633997
"Med9os",-6.95130097990092,-4.80296062504239,-4.78308492400426,0.000656356881770257,0.00533222795412421,-0.654035855690497
"Prdm5",5.56625354970138,1.95814583830322,4.45336864553075,0.00110324942777909,0.00796373791712907,-0.654989250877493
"1700020L24Rik",-3.11318732939936,1.96701087314435,-4.38156024967639,0.00123782758657917,0.00870553530837458,-0.659600674257111
"Klf15",-6.90004541311027,-4.81104371132425,-4.77235581700328,0.000667382140620919,0.00540704084224677,-0.666623708933549
"Gm5124",5.45804775408651,-0.528848133937395,4.49853739280655,0.00102656987325522,0.00754024075392748,-0.669629345271776
"Gm37860",-5.55331612432016,0.1076812438815,-4.3744426207799,0.00125207804981218,0.00877887025638838,-0.669694285712711
"Ltb4r1",-3.50850564114796,1.93694306102981,-4.37716001267142,0.00124661719189782,0.00875236153799417,-0.673938878523128
"Klhl4",6.02171016032317,0.203389122706509,4.48061750360064,0.00105629630275963,0.0077259046531784,-0.675332515035177
"3830408C21Rik",-7.16880585664473,-3.44470909209788,-4.72103674521363,0.000722897000267268,0.00574732075222027,-0.682378412700038
"Megf8",4.963857808582,2.00551846720656,4.41859415990175,0.0011663862232527,0.00830377728737269,-0.682863311207507
"Zfp599",5.226641790167,2.05268964851633,4.42225384224252,0.00115956601710871,0.00827501255633952,-0.685249793037759
"Gm38194",-7.10381342218506,-4.47925668025559,-4.73030692181763,0.000712518234505387,0.00567704358174181,-0.689828666127505
"Rab17",5.64348669799221,-0.915411073950336,4.47722133849871,0.00106203161003667,0.00774913768658134,-0.692221910054526
"6530409C15Rik",-5.97475925176011,-3.63843032813295,-4.60897496642195,0.000861812345898918,0.00655657015839418,-0.694503245625766
